CZ,FFH,NoS,Ori,WWR,FA,FPV,RPV,Tilt,FPV-ty,RPV-ty,EWI-thk,IWI-thk,RI-thk,EWI-mat,IWI-mat,RI-mat,IWS,WFrm,WGlz,FrmL,WinA,EWA,IWA,GFA,FRad,RRad,FPVout,RPVout,PVout,EUse,NEUse,EUI,NEUI,EmbCE,EmbCI,OpCE,OpCI,TotCE,TotCI
0,3.1,7,-20,0.2,1050,1,1,15,1,3,0.06,0.04,0.07,1,1,1,2,3,4,3154.425,1033.743,5168.716,9031.879,7350,573.664,1656.636,322603.6,177425.704,500029.304,673357.233,173327.929,91.613,23.582,3052209.693,415.267,67597.892,9.197,6432104.305,875.116
0,3.5,6,30,0.45,1100,0,0,10,5,3,0.08,0.03,0.05,3,2,2,5,0,1,4131.19,2303.855,5119.677,9016.7,6600,573.679,1599.182,0.0,0.0,0.0,736061.649,736061.649,111.524,111.524,1610845.229,244.067,287064.043,43.495,15964047.377,2418.795
0,3.2,3,-5,0.25,1300,0,0,35,1,6,0.04,0.05,0.06,3,2,3,2,0,1,1546.638,636.463,2545.853,4458.243,3900,614.17,1773.914,0.0,0.0,0.0,362654.58,362654.58,92.988,92.988,929498.696,238.333,141435.286,36.265,8001263.006,2051.606
0,3.6,3,25,0.25,1000,1,1,30,5,6,0.08,0.04,0.05,1,1,3,1,1,2,1538.097,627.98,2511.92,4431.405,3000,605.932,1727.86,77624.666,132181.26,209805.925,298069.969,88264.043,99.357,29.421,1389540.573,463.18,34422.977,11.474,3110689.417,1036.896
0,3.2,2,15,0.35,1150,0,0,35,2,6,0.05,0.05,0.05,1,1,1,5,2,2,1166.346,558.653,1596.151,2795.146,2300,665.537,1760.995,0.0,0.0,0.0,230532.922,230532.922,100.232,100.232,508978.69,221.295,89907.839,39.09,5004370.662,2175.813
0,3.3,3,-25,0.25,1200,1,0,20,2,4,0.1,0.02,0.1,3,3,1,0,0,4,1540.636,630.502,2522.009,4425.409,3600,601.877,1684.18,170312.798,0.0,170312.798,308292.357,137979.558,85.637,38.328,1355488.491,376.525,53812.028,14.948,4046089.882,1123.914
0,2.9,1,5,0.1,1450,0,0,15,1,6,0.07,0.03,0.04,0,0,3,2,3,3,383.695,81.191,811.908,1411.991,1450,717.323,1668.402,0.0,0.0,0.0,127150.654,127150.654,87.69,87.69,318149.254,219.413,49588.755,34.199,2797586.999,1929.37
0,3.2,6,-25,0.3,1200,0,0,30,6,5,0.03,0.05,0.09,1,1,1,2,2,0,3289.017,1467.35,4891.168,8565.308,7200,569.394,1727.315,0.0,0.0,0.0,805640.279,805640.279,111.894,111.894,1607735.818,223.297,314199.709,43.639,17317721.261,2405.239
0,3.1,1,0,0.2,1400,1,1,35,5,6,0.07,0.02,0.03,2,1,1,3,1,0,473.689,170.579,852.897,1490.364,1400,726.301,1775.64,33698.653,190171.029,223869.682,132866.725,-91002.957,94.905,-65.002,708976.524,506.412,-35491.153,-25.351,-1065581.136,-761.129
0,3.6,7,20,0.5,1200,1,0,20,1,4,0.1,0.02,0.08,3,2,3,5,2,0,5345.257,3209.829,6419.658,11325.241,8400,581.765,1693.607,253961.909,0.0,253961.909,997281.95,743320.04,118.724,88.49,2667137.679,317.516,289894.816,34.511,17161878.463,2043.081
0,3.4,3,-25,0.2,1000,0,1,10,6,3,0.09,0.05,0.04,0,0,0,0,1,2,1383.551,474.474,2372.369,4170.734,3000,610.305,1604.803,0.0,163689.857,163689.857,319989.121,156299.265,106.663,52.1,1037926.822,345.976,60956.713,20.319,4085762.482,1361.921
0,3.0,4,-20,0.3,1200,1,0,15,5,3,0.06,0.02,0.07,3,1,2,3,2,4,2131.124,917.094,3056.98,5329.525,4800,613.402,1656.636,89257.539,0.0,89257.539,406664.68,317407.141,84.722,66.126,1419243.505,295.676,123788.785,25.789,7608682.753,1585.142
0,3.2,2,5,0.2,1100,1,1,0,6,5,0.1,0.02,0.07,2,2,2,5,1,4,918.079,312.057,1560.283,2732.333,2200,660.989,1492.553,100987.738,69776.849,170764.586,178161.01,7396.424,80.982,3.362,1114334.325,506.516,2884.605,1.311,1258564.593,572.075
0,3.2,2,-30,0.15,1250,1,1,15,4,4,0.08,0.01,0.06,3,0,1,1,0,2,855.294,249.694,1664.628,2915.06,2500,664.997,1641.26,115169.361,156945.489,272114.849,214757.364,-57357.485,85.903,-22.943,939538.782,375.816,-22369.419,-8.948,-178932.177,-71.573
0,3.4,4,20,0.35,1400,1,1,25,4,5,0.06,0.04,0.05,2,2,0,5,3,4,2526.3,1309.61,3741.744,6578.157,5600,622.178,1722.463,185218.172,102486.569,287704.741,526397.997,238693.255,94.0,42.624,1881714.369,336.02,93090.37,16.623,6536232.849,1167.184
0,2.9,1,25,0.4,1150,1,0,10,4,2,0.06,0.01,0.09,0,1,3,3,3,0,593.217,289.302,723.256,1257.815,1150,709.986,1604.947,37711.537,0.0,37711.537,98444.796,60733.259,85.604,52.812,297198.988,258.434,23685.971,20.596,1481497.545,1288.259
0,3.6,4,25,0.5,1050,1,1,35,2,5,0.05,0.03,0.1,0,0,0,5,3,0,2934.403,1714.966,3429.932,6050.914,4200,615.224,1735.416,157841.1,77442.952,235284.052,510067.442,274783.391,121.445,65.425,1522868.421,362.588,107165.522,25.516,6881144.544,1638.368
0,2.9,7,30,0.2,1150,1,0,25,1,5,0.06,0.01,0.04,2,0,0,0,2,2,3133.096,1012.558,5062.792,8804.708,8050,575.898,1698.158,317223.013,0.0,317223.013,695114.014,377891.001,86.35,46.943,2883588.193,358.21,147377.49,18.308,10252462.711,1273.598
0,3.6,2,-10,0.2,950,0,0,15,1,4,0.05,0.04,0.04,2,3,0,1,3,0,932.605,326.485,1632.427,2879.847,1900,643.999,1666.09,0.0,0.0,0.0,207183.877,207183.877,109.044,109.044,519429.402,273.384,80801.712,42.527,4559515.011,2399.745
0,3.3,4,25,0.1,1250,0,1,10,3,2,0.07,0.03,0.1,0,3,1,2,2,1,1553.471,343.329,3433.294,6024.457,5000,616.718,1604.947,0.0,187578.127,187578.127,449785.45,262207.323,89.957,52.441,1431310.324,286.262,102260.856,20.452,6544353.126,1308.871
0,3.6,3,-25,0.15,1000,1,0,5,3,1,0.07,0.04,0.07,3,3,0,2,2,4,1285.203,376.788,2511.92,4431.405,3000,606.665,1551.952,211394.483,0.0,211394.483,330211.919,118817.437,110.071,39.606,1418784.096,472.928,46338.8,15.446,3735724.109,1245.241
0,3.1,7,-25,0.2,1100,1,0,40,4,6,0.1,0.04,0.05,3,1,3,3,2,2,3178.913,1058.067,5290.333,9244.394,7700,573.198,1732.222,296933.357,0.0,296933.357,727389.706,430456.348,94.466,55.903,2417630.48,313.978,167877.976,21.802,10811529.274,1404.095
0,3.3,3,-15,0.45,1300,1,1,30,4,3,0.05,0.01,0.05,2,0,2,0,1,4,2095.302,1181.435,2625.411,4606.851,3900,610.669,1750.158,107931.305,232070.903,340002.208,332414.969,-7587.239,85.235,-1.945,1373042.745,352.062,-2959.023,-0.759,1225091.579,314.126
0,3.2,6,-15,0.4,1300,0,0,5,3,2,0.05,0.02,0.04,1,3,2,4,2,1,3862.207,2036.682,5091.706,8916.486,7800,575.645,1556.25,0.0,0.0,0.0,774330.568,774330.568,99.273,99.273,1789594.504,229.435,301988.922,38.717,16889040.589,2165.262
0,3.0,2,0,0.25,1100,1,1,30,6,6,0.07,0.01,0.08,1,1,2,5,3,0,972.077,365.691,1462.765,2550.178,2200,655.63,1763.681,88039.223,148413.727,236452.95,199714.122,-36738.828,90.779,-16.699,1064794.872,483.998,-14328.143,-6.513,348387.726,158.358
0,3.1,3,20,0.1,1050,1,1,0,2,1,0.07,0.05,0.08,1,0,0,1,3,3,1128.879,221.516,2215.164,3870.805,3150,597.52,1492.553,178210.184,133210.347,311420.532,293636.962,-17783.57,93.218,-5.646,1382944.894,439.03,-6935.592,-2.202,1036165.28,328.941
0,3.2,5,-20,0.5,1000,0,0,25,4,6,0.07,0.03,0.09,3,0,2,2,0,0,3383.06,1860.682,3721.364,6516.772,5000,616.308,1722.145,0.0,0.0,0.0,577987.983,577987.983,115.598,115.598,1177989.31,235.598,225415.313,45.083,12448754.98,2489.751
0,3.5,7,-10,0.4,1450,0,0,20,2,3,0.08,0.04,0.1,0,1,3,5,2,4,4875.96,2743.691,6859.226,12080.368,10150,585.002,1705.57,0.0,0.0,0.0,896445.573,896445.573,88.32,88.32,2233192.066,220.019,349613.773,34.445,19713880.731,1942.254
0,3.0,1,-20,0.15,1450,0,0,5,3,5,0.08,0.03,0.06,2,1,2,3,3,1,428.793,125.986,839.905,1464.287,1450,733.111,1554.358,0.0,0.0,0.0,107100.572,107100.572,73.862,73.862,302513.65,208.63,41769.223,28.806,2390974.812,1648.948
0,3.1,1,15,0.3,1050,1,0,15,6,4,0.03,0.03,0.09,2,1,3,0,0,3,524.971,221.516,738.388,1290.268,1050,721.485,1662.253,45644.802,0.0,45644.802,92205.688,46560.886,87.815,44.344,433730.749,413.077,18158.746,17.294,1341668.028,1277.779
0,3.6,3,10,0.35,1300,1,1,0,6,3,0.05,0.05,0.07,0,1,2,1,3,3,1915.084,1002.43,2864.085,5052.675,3900,614.755,1492.553,140082.117,197912.516,337994.633,373082.419,35087.786,95.662,8.997,1685824.664,432.263,13684.237,3.509,2370036.494,607.702
0,3.6,7,10,0.3,1400,0,0,0,6,6,0.07,0.04,0.1,0,2,2,4,2,2,4207.741,2079.969,6933.231,12231.26,9800,589.164,1492.553,0.0,0.0,0.0,942376.882,942376.882,96.161,96.161,2612468.765,266.578,367526.984,37.503,20988817.956,2141.716
0,2.9,5,10,0.45,1450,1,0,35,2,2,0.04,0.03,0.08,2,1,3,5,0,4,3348.942,1826.794,4059.542,7059.955,7250,622.519,1768.89,207933.366,0.0,207933.366,582409.261,374475.896,80.332,51.652,1900476.186,262.135,146045.599,20.144,9202756.152,1269.346
0,3.0,5,5,0.5,1150,0,1,20,5,5,0.09,0.05,0.03,3,1,0,5,2,2,3392.934,1870.49,3740.979,6522.006,5750,616.436,1708.843,0.0,83519.706,83519.706,520341.922,436822.216,90.494,75.969,1302575.099,226.535,170360.664,29.628,9820608.317,1707.932
0,3.1,5,15,0.1,1350,1,1,25,1,1,0.06,0.01,0.1,1,2,1,1,0,0,1931.554,418.946,4189.464,7320.721,6750,622.846,1731.163,319389.462,198650.967,518040.428,612965.756,94925.328,90.81,14.063,2629181.96,389.508,37020.878,5.485,4480225.848,663.737
0,3.6,5,-25,0.1,1450,1,0,20,6,2,0.06,0.04,0.03,0,1,2,2,0,3,2017.127,503.943,5039.432,8890.314,7250,567.41,1684.18,314994.136,0.0,314994.136,669620.873,354626.737,92.361,48.914,3310829.326,456.666,138304.427,19.076,10226050.693,1410.49
